5.417685622966326e-19	1.2773883164944662e-14
5.450898415447323e-19	1.264250233711184e-14
5.403761902997578e-19	1.2247457647654076e-14
5.403761902997578e-19	1.2044855908147732e-14
5.609927040808449e-19	1.5905035467541453e-14
5.613330926742821e-19	1.5507062228312692e-14
5.619525102517357e-19	1.5220328668388688e-14
5.678189860623348e-19	1.491959953692215e-14
5.647483587132007e-19	1.440778000774219e-14
5.677857779116353e-19	1.4106296507455342e-14
5.670888552053261e-19	1.3714405490596306e-14
5.659954188671407e-19	1.3394952612392112e-14
5.814972484512439e-19	1.3621318871404368e-14
5.681844039334452e-19	1.7140665933988883e-14
5.681844039334452e-19	1.6796326311097727e-14
5.792569743709543e-19	1.664092265609285e-14
5.919717470527245e-19	1.6630004001298074e-14
5.860038228744827e-19	1.5950378065480424e-14
5.870100173599562e-19	1.5683287589165965e-14
5.905453230227975e-19	1.5310973160551967e-14
5.908303325927774e-19	1.4875853604949305e-14
5.934397936111212e-19	1.4509632954591184e-14
6.029839525527075e-19	1.4351184470602223e-14
6.039156877119546e-19	1.4121037956009172e-14
5.951220195688017e-19	1.7975399294259934e-14
5.951220195688017e-19	1.7614290674668304e-14
5.951220195688017e-19	1.7260436382672368e-14
6.164574446751322e-19	1.7413983428707813e-14
6.11421586352519e-19	1.6846731463287304e-14
6.108318435344282e-19	1.6503928498310315e-14
6.084785551050669e-19	1.6110074672207887e-14
6.119664696944853e-19	1.5700482178476322e-14
6.122087959101389e-19	1.527258645208325e-14
6.1378625694370625e-19	1.4973918363506477e-14
6.233367472316879e-19	1.4849277781536596e-14
6.327101210722198e-19	1.8453591049356203e-14
6.360976503797499e-19	1.9376197964050982e-14
6.322218527314501e-19	1.8850961683576967e-14
6.340548042674412e-19	1.782455219718015e-14
6.330358427771329e-19	1.7312472847398052e-14
6.333850163970098e-19	1.6945544281472324e-14
6.354841064204114e-19	1.6687510580101605e-14
6.385577555519431e-19	1.6309052409484338e-14
6.379418387137441e-19	1.5924330601782358e-14
6.391742670423949e-19	1.563216844229941e-14
6.527409059743286e-19	2.274408144543313e-14
6.519205555245628e-19	2.2092280385429897e-14
6.547820053635395e-19	2.177707108266517e-14
6.547820053635395e-19	2.133959050442175e-14
6.547820053635395e-19	2.091089849354869e-14
6.564993308777792e-19	2.0570973701779527e-14
6.544661462623989e-19	2.349309714979186e-14
6.592200725272155e-19	2.0223389430642702e-14
6.604936078918748e-19	1.9888671932449623e-14
6.630480643342233e-19	1.9456518802260293e-14
6.768396183805807e-19	2.6920947592832602e-14
6.785836118205688e-19	2.6243073552259497e-14
6.785836118205688e-19	2.5715875245887336e-14
6.785836118205688e-19	2.519926785043447e-14
6.796758889424552e-19	2.4732267069178865e-14
6.785836118205688e-19	2.3701276432432448e-14
6.906640896057604e-19	2.4712565537323494e-14
7.091686600479926e-19	2.7417922218571868e-14
7.082903494800153e-19	2.6640060305146256e-14
7.096586828274082e-19	2.6109518106528244e-14
7.145195050892261e-19	2.9622029997022856e-14
7.135040957067258e-19	2.871727481752705e-14
7.139632687074207e-19	2.832228009428739e-14
7.113041726587378e-19	2.5502787564917016e-14
7.147292138005657e-19	3.134560257063354e-14
7.165708362859904e-19	3.064824279561057e-14
7.402640799680347e-19	3.3175458171872976e-14
7.397341552430275e-19	2.87988562260172e-14
7.399954799024975e-19	2.8044731697894874e-14
7.399954799024975e-19	2.7510460491161076e-14
